id,name,birth_canton,lat,long,wikidata_uri
53,Bulle,FR,46.616666666667,7.05,https://www.wikidata.org/wiki/Q68308
54,Clarens,VD,,,
55,Berlin,Etranger,52.516666666667,13.383333333333,https://www.wikidata.org/wiki/Q64
56,Schleitheim,SH,,,
57,Danzig,Etranger,,,
58,Thalwil,ZH,47.295277777778,8.5647222222222,https://www.wikidata.org/wiki/Q68959
59,Affoltern am Albis,ZH,,,
60,Wülflingen,ZH,,,
61,Savognin,GR,46.5975,9.5997222222222,https://www.wikidata.org/wiki/Q65096
62,Conches,GE,46.1841,6.17459,https://www.wikidata.org/wiki/Q2991947
63,Bienne,BE,,,
64,Plainpalais,GE,46.19388889,6.14138889,https://www.wikidata.org/wiki/Q2546289
65,Erlach,BE,,,
66,Sursee,LU,,,
67,Romont,FR,,,
68,Lausanne,VD,,,
69,Payerne,VD,46.816666666667,6.9333333333333,https://www.wikidata.org/wiki/Q69525
70,Saint-Aubin,NE,50.2483,4.5781,https://www.wikidata.org/wiki/Q2860747
71,Yverdon-les-Bains,VD,46.7785,6.6408333333333,https://www.wikidata.org/wiki/Q63946
72,Wohlen,AG,,,
73,Eaux-Vives,GE,46.204399,6.159833,https://www.wikidata.org/wiki/Q248321
74,Vevey,VD,46.466666666667,6.85,https://www.wikidata.org/wiki/Q68160
75,Paris,Etranger,48.85666666666667,2.352222222222222,https://www.wikidata.org/wiki/Q90
76,Poschiavo,GR,46.3244,10.05721,https://www.wikidata.org/wiki/Q22557399
77,Lutry,VD,,,
78,Kölliken,AG,47.33882,8.02644,https://www.wikidata.org/wiki/Q22565297
79,Berthoud,BE,,,
80,Moscou,Etranger,,,
81,Maienfeld,GR,,,
82,Aarau,AG,47.3923,8.0446,https://www.wikidata.org/wiki/Q14274
83,Emmenbrücke-Littau,LU,,,
84,Witzwil,BE,,,
85,Rüschegg,BE,46.77977,7.39167,https://www.wikidata.org/wiki/Q22369963
86,Spiegel bei Bern,BE,,,
87,Crans-près-Céligny,VD,,,
88,Gênes,Etranger,,,
89,Berikon,AG,47.35137,8.37209,https://www.wikidata.org/wiki/Q22396636
90,Carouge,GE,,,
91,Kefikon,TG,,,
92,Winterthur,ZH,47.4992,8.72671,https://www.wikidata.org/wiki/Q9125
93,Granges,SO,,,
94,Cologne,Etranger,,,
95,Niederuzwil,SG,47.44482088291444,9.142102462709122,https://www.wikidata.org/wiki/Q18446606
96,Cham,UR,47.180277777778,8.4594444444444,https://www.wikidata.org/wiki/Q69235
97,Varese,Etranger,,,
98,Liestal,BL,47.483888888889,7.735,https://www.wikidata.org/wiki/Q68972
99,Rüti,ZH,47.261388888889,8.8555555555556,https://www.wikidata.org/wiki/Q69752
100,Riehen,BS,47.580555555555556,7.649166666666667,https://www.wikidata.org/wiki/Q5262
101,Pratteln,BL,47.5185,7.69275,https://www.wikidata.org/wiki/Q64679
102,Le Locle,NE,47.05317,6.74816,https://www.wikidata.org/wiki/Q64093
103,Zürich-Hottingen,ZH,,,
104,Aigle,VD,46.3173,6.9646,https://www.wikidata.org/wiki/Q43195
105,Oberentfelden,AG,47.35639,8.04594,https://www.wikidata.org/wiki/Q22420179
106,Küsnacht,ZH,47.318055555556,8.5825,https://www.wikidata.org/wiki/Q69216
107,St. Gallen,SG,47.423333333333,9.3772222222222,https://www.wikidata.org/wiki/Q25607
