id,name,birth_canton,lat,long,wikidata_uri
79,Moscow,Etranger,55.75055555555556,37.6175,https://www.wikidata.org/wiki/Q649
80,Maienfeld,GR,47.007777777778,9.5308333333333,https://www.wikidata.org/wiki/Q64178
81,Aarau,AG,47.3923,8.0446,https://www.wikidata.org/wiki/Q14274
82,Emmenbrücke-Littau (LU),LU,,,
83,Witzwil,BE,,,
84,Rüschegg,BE,46.77977,7.39167,https://www.wikidata.org/wiki/Q22369963
85,Spiegel bei Bern,BE,,,
86,Crans-près-Céligny,VD,,,
87,Genoa,Etranger,44.407186111111,8.9339833333333,https://www.wikidata.org/wiki/Q1449
88,Berikon,AG,47.35137,8.37209,https://www.wikidata.org/wiki/Q22396636
89,Carouge,GE,46.18166,6.14037,https://www.wikidata.org/wiki/Q69364
90,Kefikon,TG,,,
91,Winterthur,ZH,47.4992,8.72671,https://www.wikidata.org/wiki/Q9125
92,Grenchen,SO,47.193055555556,7.3958333333333,https://www.wikidata.org/wiki/Q68248
93,Cologne,Etranger,44.771666666667,-93.781388888889,https://www.wikidata.org/wiki/Q2346558
94,Niederuzwil,SG,47.44482088291444,9.142102462709122,https://www.wikidata.org/wiki/Q18446606
95,Cham,UR,,,
96,Varese,Etranger,,,
97,Liestal,BL,47.483888888889,7.735,https://www.wikidata.org/wiki/Q68972
98,Rüti,ZH,47.261388888889,8.8555555555556,https://www.wikidata.org/wiki/Q69752
99,Riehen,BS,47.580555555555556,7.649166666666667,https://www.wikidata.org/wiki/Q5262
100,Pratteln,BL,47.5185,7.69275,https://www.wikidata.org/wiki/Q64679
101,Le Locle,NE,47.05317,6.74816,https://www.wikidata.org/wiki/Q64093
102,Zürich-Hottingen,ZH,,,
103,Aigle,VD,46.3173,6.9646,https://www.wikidata.org/wiki/Q43195
104,Oberentfelden,AG,47.35639,8.04594,https://www.wikidata.org/wiki/Q22420179
105,Küsnacht,ZH,47.318055555556,8.5825,https://www.wikidata.org/wiki/Q69216
106,Unterägeri,ZG,47.13645,8.5853,https://www.wikidata.org/wiki/Q22388864
107,Zwingen,BL,,,
108,Aubonne,VD,46.5,6.3833333333333,https://www.wikidata.org/wiki/Q43232
109,Grindelwald,BE,46.625555555556,8.0333333333333,https://www.wikidata.org/wiki/Q64004
110,Neudorf,LU,,,
111,Liebefeld (Köniz),BE,,,
112,Agarn,VS,,,
113,Cresciano,TI,,,
114,Hauenstein-Ifenthal,SO,,,
115,Cham,ZG,,,
116,Forel,VD,46.876111,6.888333,https://www.wikidata.org/wiki/Q386895
117,Herisau,AR,47.3851,9.2786,https://www.wikidata.org/wiki/Q63970
118,La Tour-de-Peilz,VD,46.45,6.8666666666667,https://www.wikidata.org/wiki/Q69721
119,Seewen,SZ,47.028611111111,8.6302777777778,https://www.wikidata.org/wiki/Q687961
120,Erstfeld,UR,46.81237,8.59937,https://www.wikidata.org/wiki/Q69642
121,Bassecourt,JU,47.35,7.2333333333333,https://www.wikidata.org/wiki/Q66705
122,Wyssachen,BE,47.07851,7.82922,https://www.wikidata.org/wiki/Q22641364
123,Reichenbach,BE,,,
124,Scharnachtal,BE,46.6162,7.69798,https://www.wikidata.org/wiki/Q125398477
125,Caslano,TI,45.97153,8.88261,https://www.wikidata.org/wiki/Q22448948
126,Milan,Etranger,45.466944444444,9.19,https://www.wikidata.org/wiki/Q490
127,Schübelbach,SZ,47.17326,8.92811,https://www.wikidata.org/wiki/Q22548451
128,Rieden (auj. Wallisellen),ZH,,,
129,Baar,ZG,47.195555555556,8.5263888888889,https://www.wikidata.org/wiki/Q64087
130,Appenzell,AI,47.330555555556,9.4086111111111,https://www.wikidata.org/wiki/Q209270
131,Buochs,NW,46.97463,8.42068,https://www.wikidata.org/wiki/Q64567
132,Brienz,BE,,,
133,Stallikon,ZH,47.32582,8.48965,https://www.wikidata.org/wiki/Q22377050
134,Les Verrières,NE,46.90413,6.48039,https://www.wikidata.org/wiki/Q22415997
135,Heimiswil,BE,47.06755,7.66665,https://www.wikidata.org/wiki/Q22613320
136,Uster,ZH,47.349166666667,8.7191666666667,https://www.wikidata.org/wiki/Q64032
137,Homburg,TG,,,
138,Gelfingen (auj. comm. Hitzkirch),LU,,,
139,Riex,VD,46.4935,6.7357,https://www.wikidata.org/wiki/Q520036
140,Lancy,GE,46.18969,6.11578,https://www.wikidata.org/wiki/Q64065
141,Massongex,VS,,,
142,Eglisau,ZH,47.57738,8.52122,https://www.wikidata.org/wiki/Q22376806
143,Brünigen,BE,46.75144,8.13825,https://www.wikidata.org/wiki/Q56257356
144,St. Josefen,SG,47.4246,9.33571,https://www.wikidata.org/wiki/Q1703664
145,Schönenwerd,SO,47.3691,8.00167,https://www.wikidata.org/wiki/Q22548796
146,Mümliswil,SO,47.342881,7.703711,https://www.wikidata.org/wiki/Q121434809
147,Verbier,VS,46.1,7.2166666666667,https://www.wikidata.org/wiki/Q688517
148,Cologny,GE,46.216666666667,6.1833333333333,https://www.wikidata.org/wiki/Q69245
149,Zurzach,AG,47.58771111111111,8.29331111111111,https://www.wikidata.org/wiki/Q65246908
150,Faido,TI,46.477,8.80125,https://www.wikidata.org/wiki/Q22450710
151,Alexandria,Etranger,31.1975,29.8925,https://www.wikidata.org/wiki/Q87
152,Samedan,GR,46.533611111111,9.8719444444444,https://www.wikidata.org/wiki/Q69085
153,Lyss,BE,47.075,7.3069444444444,https://www.wikidata.org/wiki/Q69512
154,Konolfingen,BE,46.87909,7.62013,https://www.wikidata.org/wiki/Q22552090
155,Sion,VS,46.23045,7.36606,https://www.wikidata.org/wiki/Q68136
156,Engelberg,OW,46.820555555556,8.4027777777778,https://www.wikidata.org/wiki/Q64108
157,Sierre,VS,46.29192,7.53559,https://www.wikidata.org/wiki/Q22623308
158,Cadiz,Etranger,,,
159,Stans,NW,46.959444444444,8.3666666666667,https://www.wikidata.org/wiki/Q63931
160,Le Sentier,VD,46.616666666667,6.2333333333333,https://www.wikidata.org/wiki/Q3058100
161,Ottenbach,ZH,47.281388888889,8.4038888888889,https://www.wikidata.org/wiki/Q67513
162,Chêne-Bougeries,GE,46.183333333333,6.1833333333333,https://www.wikidata.org/wiki/Q69530
163,Oregon,Etranger,,,
164,Lugano,TI,46.010277777778,8.9625,https://www.wikidata.org/wiki/Q7024
165,Herzogenbuchsee,BE,47.18795,7.7062,https://www.wikidata.org/wiki/Q22619637
166,Sachseln,OW,46.86718,8.23344,https://www.wikidata.org/wiki/Q22374565
167,Chancy,GE,46.1476,5.9789111111111115,https://www.wikidata.org/wiki/Q117808835
168,Nancy,Etranger,48.692777777778,6.1836111111111,https://www.wikidata.org/wiki/Q40898
169,Rüdlingen,SH,47.566666666667,8.5663888888889,https://www.wikidata.org/wiki/Q66796
170,Wettingen,AG,47.46586,8.32666,https://www.wikidata.org/wiki/Q27576
171,Bellinzona,TI,46.195555,9.023809,https://www.wikidata.org/wiki/Q64044
172,Petit-Veyrier,GE,,,
173,Perly-Certoux,GE,,,
174,New York City,Etranger,40.71277777777778,-74.00611111111111,https://www.wikidata.org/wiki/Q60
175,Landecy (comm. Bardonnex),GE,,,
176,Lyon,Etranger,45.7675,4.835,https://www.wikidata.org/wiki/Q456
177,Mont-sur-Rolle,VD,,,
178,Bex,VD,46.2503,7.013,https://www.wikidata.org/wiki/Q56273444
179,Peissy,GE,46.2111,6.0269,https://www.wikidata.org/wiki/Q56261096
180,Sécheron,GE,46.221474,6.143575,https://www.wikidata.org/wiki/Q2405588
181,Veytaux,VD,46.42129,6.93048,https://www.wikidata.org/wiki/Q22419098
182,Vernier,GE,46.2,6.1,https://www.wikidata.org/wiki/Q63922
183,Genthod,GE,46.266666666667,6.15,https://www.wikidata.org/wiki/Q48923
184,Hombrechtikon,ZH,47.25298,8.77212,https://www.wikidata.org/wiki/Q22635601
185,Trögen,AR,51.6794,9.81417,https://www.wikidata.org/wiki/Q2457153
186,Niederweningen,ZH,,,
187,Monthey,VS,46.25,6.95,https://www.wikidata.org/wiki/Q64051
188,Churwalden,GR,46.78143,9.54377,https://www.wikidata.org/wiki/Q56512215
189,Balgach (SG),SG,,,
190,Spiez,BE,,,
191,Andermatt,UR,46.63565,8.59388,https://www.wikidata.org/wiki/Q56435547
192,Turin,VS,,,
193,Balgach,SG,47.40544,9.6095,https://www.wikidata.org/wiki/Q56447093
194,Niederglatt,ZH,,,
195,Horgen,ZH,47.260833333333,8.5975,https://www.wikidata.org/wiki/Q68286
196,"Lori, Armenien, Osmanisches Reich",Etranger,,,
197,Lingen,Etranger,,,
198,The Hague,Etranger,52.08,4.31,https://www.wikidata.org/wiki/Q36600
199,Pfäffikon,ZH,47.366666666667,8.7822222222222,https://www.wikidata.org/wiki/Q68269
200,Pontresina,GR,46.4907,9.9052,https://www.wikidata.org/wiki/Q56292838
201,Petit-Saconnex,GE,46.22427,6.12076,https://www.wikidata.org/wiki/Q3225401
202,Monte-Carlo,Etranger,,,
203,Bubikon,ZH,,,
204,Eaux-Vives (auj. comm. Genève),GE,,,
205,Courtételle,JU,47.34074,7.31827,https://www.wikidata.org/wiki/Q22401758
206,Auw,AG,,,
207,Zofingen,AG,47.28836,7.94754,https://www.wikidata.org/wiki/Q63986
208,Binningen,BL,47.533333333333,7.5666666666667,https://www.wikidata.org/wiki/Q69621
209,Seebach,ZH,47.4194,8.54783,https://www.wikidata.org/wiki/Q276792
210,Baden,AG,47.47291,8.30799,https://www.wikidata.org/wiki/Q63939
211,Entlebuch,LU,46.99559,8.06354,https://www.wikidata.org/wiki/Q22414457
212,Fribourg,FR,46.8,7.15,https://www.wikidata.org/wiki/Q36378
213,Mendrisio,TI,45.866666666667,8.9833333333333,https://www.wikidata.org/wiki/Q69041
214,Féchy,VD,,,
215,Niederhelfenschwil,SG,47.47487,9.18543,https://www.wikidata.org/wiki/Q22610753
216,Wäschenbeuren (Baden-Württemberg),Etranger,,,
217,Beirut,Etranger,33.886944444444,35.513055555556,https://www.wikidata.org/wiki/Q3820
218,Wilderswil,BE,46.666388888889,7.8666666666667,https://www.wikidata.org/wiki/Q69256
219,La Sagne,NE,47.04591,6.80946,https://www.wikidata.org/wiki/Q22584593
220,Budapest,Etranger,47.498333333333,19.040833333333,https://www.wikidata.org/wiki/Q1781
221,Cartigny,GE,,,
222,Avignon,Etranger,,,
223,Naples,Etranger,40.83583333333333,14.248611111111112,https://www.wikidata.org/wiki/Q2634
224,Altstetten,ZH,47.387530555556,8.4858416666667,https://www.wikidata.org/wiki/Q445711
225,Satigny,GE,46.21462,6.03553,https://www.wikidata.org/wiki/Q22429026
226,Lyss,BE,47.075,7.3069444444444,https://www.wikidata.org/wiki/Q69512
227,Wetzikon,ZH,47.320833333333,8.7930555555556,https://www.wikidata.org/wiki/Q68305
228,Les Hauts-Geneveys,NE,47.05,6.8833333333333,https://www.wikidata.org/wiki/Q68694
229,Trieste,Etranger,45.65027777777778,13.770277777777778,https://www.wikidata.org/wiki/Q546
230,Warsaw,Etranger,52.23,21.011111111111113,https://www.wikidata.org/wiki/Q270
231,Macerata Feltria,Etranger,43.80285,12.44204,https://www.wikidata.org/wiki/Q30026821
232,Elgg,ZH,47.49715,8.86523,https://www.wikidata.org/wiki/Q22387433
233,Sépey-près-Vulliens,VD,,,
234,Schwarzenegg,BE,46.79536,7.71704,https://www.wikidata.org/wiki/Q99437662
235,Vallorbe,VD,46.716666666667,6.3833333333333,https://www.wikidata.org/wiki/Q68587
236,Modena,Etranger,44.64582,10.92572,https://www.wikidata.org/wiki/Q279
237,Zollikon,ZH,47.342222222222,8.5783333333333,https://www.wikidata.org/wiki/Q218691
238,Grandchamp (comm. Boudry),NE,,,
239,"Dorpat (Russie, auj. Tartu en Estonie)",Etranger,,,
240,Elsau,ZH,,,
241,"Krzecin (Galicie, Autriche-Hongrie, auj. Pologne)",Etranger,,,
242,Stade près de l'Elbe,Etranger,,,
243,Wülflingen,ZH,47.51,8.683,https://www.wikidata.org/wiki/Q2596602
244,Fleurier,NE,46.9,6.58333,https://www.wikidata.org/wiki/Q628354
245,Illzach (Alsace),Etranger,,,
246,Kiel,Etranger,54.323333333333,10.139444444444,https://www.wikidata.org/wiki/Q1707
247,Brülisau (comm. Rüte),AI,,,
248,Heiden,SG,,,
249,Rolle,VD,46.45755,6.33167,https://www.wikidata.org/wiki/Q69570
250,Pully,VD,46.516666666667,6.6666666666667,https://www.wikidata.org/wiki/Q69738
251,Göttingen,Etranger,51.533888888889,9.9355555555556,https://www.wikidata.org/wiki/Q3033
252,Lauenen,BE,,,
253,Montpellier,Etranger,43.610919444444,3.8772305555556,https://www.wikidata.org/wiki/Q6441
254,Buchdorf (Bavière),Etranger,,,
255,Giessen,Etranger,50.583333333333336,8.666666666666666,https://www.wikidata.org/wiki/Q3874
256,Frankfurt,Etranger,50.11055555555556,8.682222222222222,https://www.wikidata.org/wiki/Q1794
257,Bonn,Etranger,50.735277777777775,7.102222222222222,https://www.wikidata.org/wiki/Q586
258,Delémont,BE,47.365277777778,7.3472222222222,https://www.wikidata.org/wiki/Q63896
259,Utrecht,Etranger,,,
260,Wünnewil,FR,46.8744,7.2789,https://www.wikidata.org/wiki/Q97170360
261,Strasbourg,Etranger,48.573333333333,7.7522222222222,https://www.wikidata.org/wiki/Q6602
262,Saint-Pargoire (Languedoc),Etranger,,,
263,Heilbronn (Wurtemberg),Etranger,,,
264,Amriswil,TG,47.549722222222,9.3,https://www.wikidata.org/wiki/Q69768
265,Walzenhausen (AR),AR,,,
266,Münchenbuchsee (BE),BE,,,
267,Trubschachen,BE,46.92228,7.8452,https://www.wikidata.org/wiki/Q22529221
268,Steffisburg,BE,46.783055555556,7.6333333333333,https://www.wikidata.org/wiki/Q69668
269,Lemberg,Etranger,,,
270,Oberburg (BE),BE,,,
271,Sonvilier (BE),BE,,,
272,Hirzel,ZH,47.216944444444,8.6102777777778,https://www.wikidata.org/wiki/Q66338
273,Orpund,BE,47.13891,7.30775,https://www.wikidata.org/wiki/Q22449580
274,Gossau,SG,47.416388888889,9.25,https://www.wikidata.org/wiki/Q69777
275,Weinfelden,TG,47.5698,9.112,https://www.wikidata.org/wiki/Q68258
276,Saint-Mihiel (Lorraine),Etranger,,,
277,Barcelona,Etranger,41.3825,2.1769444444444,https://www.wikidata.org/wiki/Q1492
278,Nuremberg,Etranger,49.45388888888889,11.0775,https://www.wikidata.org/wiki/Q2090
279,Walenstadt,SG,47.12411,9.31194,https://www.wikidata.org/wiki/Q22441445
280,Brest,Etranger,,,
281,Annemasse,Etranger,,,
282,Olten,SO,47.353055555556,7.9077777777778,https://www.wikidata.org/wiki/Q68129
283,Sholapore,Etranger,,,
284,Nantes,Etranger,,,
285,Fully,VS,,,
286,"Grisolia Cipollina, Cosenza",Etranger,,,
287,Brig,VS,46.316389,7.966389,https://www.wikidata.org/wiki/Q15582
288,Karlsruhe,Etranger,49.016666666667,8.4,https://www.wikidata.org/wiki/Q1040
289,Suhl,Etranger,50.610555555556,10.693055555556,https://www.wikidata.org/wiki/Q14891
290,Arnstadt,Etranger,,,
